filename,recID,date,time,treatment,group_id,door_color,frame#,IN/OUT(1/-1),info,note
rec_0000_group_task_groupid_003_treatment_dddd_20220803_142456,0,20220803,142456,dddd,3,,0,0,,with_door
rec_0001_group_task_groupid_001_treatment_cccc_20220803_152609,1,20220803,152609,cccc,1,,0,0,,with_door
rec_0002_group_task_groupid_002_treatment_ccdd_20220803_162700,2,20220803,162700,ccdd,2,,0,0,,with_door
rec_0003_group_task_groupid_005_treatment_cccc_20220803_170921,3,20220803,170921,cccc,5,,0,0,,with_door
rec_0004_group_task_groupid_008_treatment_ccdd_20220805_111130,4,20220805,111130,ccdd,8,,0,0,,with_door
rec_0005_group_task_groupid_010_treatment_nnnn_20220805_115225,5,20220805,115225,nnnn,10,,0,0,,with_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,9159,1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,9257,-1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,Y,11756,1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,Y,11849,-1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,Y,11931,1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,Y,12022,-1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,15709,1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,15728,1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,15729,1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,15770,1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,16408,-1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,16451,1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,16986,-1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,17019,1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,18526,-1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,18544,-1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,18568,-1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,G,18594,-1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,B,29922,1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,B,29959,1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,B,29994,1,,without_door
rec_0006_group_task_groupid_015_treatment_dddd_20220810_112732,6,20220810,112732,dddd,15,B,30010,1,,without_door
rec_0007_group_task_groupid_014_treatment_ccdd_20220810_120421,7,20220810,120421,ccdd,14,Y,1412,1,,without_door
rec_0007_group_task_groupid_014_treatment_ccdd_20220810_120421,7,20220810,120421,ccdd,14,G,3681,1,,without_door
rec_0007_group_task_groupid_014_treatment_ccdd_20220810_120421,7,20220810,120421,ccdd,14,Y,4136,-1,,without_door
rec_0007_group_task_groupid_014_treatment_ccdd_20220810_120421,7,20220810,120421,ccdd,14,G,4359,-1,,without_door
rec_0007_group_task_groupid_014_treatment_ccdd_20220810_120421,7,20220810,120421,ccdd,14,G,7628,1,,without_door
rec_0007_group_task_groupid_014_treatment_ccdd_20220810_120421,7,20220810,120421,ccdd,14,G,7684,1,,without_door
rec_0007_group_task_groupid_014_treatment_ccdd_20220810_120421,7,20220810,120421,ccdd,14,G,8230,-1,,without_door
rec_0007_group_task_groupid_014_treatment_ccdd_20220810_120421,7,20220810,120421,ccdd,14,G,8283,-1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,G,8875,1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,Y,9281,1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,Y,9305,1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,Y,12664,-1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,Y,12718,-1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,G,13051,-1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,R,28636,1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,R,28680,1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,R,28714,1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,R,28772,1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,R,29355,-1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,R,29526,-1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,B,29549,1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,R,29566,-1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,R,29578,-1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,R,31295,1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,R,31331,1,,without_door
rec_0008_group_task_groupid_013_treatment_cccc_20220810_134145,8,20220810,134145,cccc,13,R,31372,1,,without_door
rec_0009_group_task_groupid_017_treatment_cccc_20220810_141946,9,20220810,141946,cccc,17,R,2867,1,,without_door
rec_0009_group_task_groupid_017_treatment_cccc_20220810_141946,9,20220810,141946,cccc,17,R,4499,1,,without_door
rec_0009_group_task_groupid_017_treatment_cccc_20220810_141946,9,20220810,141946,cccc,17,R,6328,-1,,without_door
rec_0009_group_task_groupid_017_treatment_cccc_20220810_141946,9,20220810,141946,cccc,17,R,6346,-1,,without_door
rec_0010_group_task_groupid_018_treatment_dddd_20220810_150309,10,20220810,150309,dddd,18,B,3026,1,,without_door
rec_0010_group_task_groupid_018_treatment_dddd_20220810_150309,10,20220810,150309,dddd,18,B,3092,1,,without_door
rec_0010_group_task_groupid_018_treatment_dddd_20220810_150309,10,20220810,150309,dddd,18,B,3127,1,,without_door
rec_0010_group_task_groupid_018_treatment_dddd_20220810_150309,10,20220810,150309,dddd,18,B,3188,1,,without_door
rec_0010_group_task_groupid_018_treatment_dddd_20220810_150309,10,20220810,150309,dddd,18,B,6539,-1,,without_door
rec_0010_group_task_groupid_018_treatment_dddd_20220810_150309,10,20220810,150309,dddd,18,B,6579,-1,,without_door
rec_0010_group_task_groupid_018_treatment_dddd_20220810_150309,10,20220810,150309,dddd,18,B,8091,-1,,without_door
rec_0010_group_task_groupid_018_treatment_dddd_20220810_150309,10,20220810,150309,dddd,18,B,8456,-1,,without_door
rec_0011_group_task_groupid_019_treatment_cccc_20220812_105634,11,20220812,105634,cccc,19,B,12731,1,,without_door
rec_0011_group_task_groupid_019_treatment_cccc_20220812_105634,11,20220812,105634,cccc,19,B,12788,1,,without_door
rec_0011_group_task_groupid_019_treatment_cccc_20220812_105634,11,20220812,105634,cccc,19,B,15105,-1,,without_door
rec_0011_group_task_groupid_019_treatment_cccc_20220812_105634,11,20220812,105634,cccc,19,B,15108,-1,,without_door
rec_0011_group_task_groupid_019_treatment_cccc_20220812_105634,11,20220812,105634,cccc,19,G,25548,1,,without_door
rec_0011_group_task_groupid_019_treatment_cccc_20220812_105634,11,20220812,105634,cccc,19,G,25589,1,,without_door
rec_0011_group_task_groupid_019_treatment_cccc_20220812_105634,11,20220812,105634,cccc,19,G,25617,1,,without_door
rec_0011_group_task_groupid_019_treatment_cccc_20220812_105634,11,20220812,105634,cccc,19,G,25701,1,,without_door
rec_0011_group_task_groupid_019_treatment_cccc_20220812_105634,11,20220812,105634,cccc,19,G,28382,-1,,without_door
rec_0011_group_task_groupid_019_treatment_cccc_20220812_105634,11,20220812,105634,cccc,19,G,28410,-1,,without_door
rec_0011_group_task_groupid_019_treatment_cccc_20220812_105634,11,20220812,105634,cccc,19,G,28426,-1,,without_door
rec_0011_group_task_groupid_019_treatment_cccc_20220812_105634,11,20220812,105634,cccc,19,G,28430,-1,,without_door
rec_0012_group_task_groupid_020_treatment_ccdd_20220812_131633,12,20220812,131633,ccdd,20,Y,2574,1,,without_door
rec_0012_group_task_groupid_020_treatment_ccdd_20220812_131633,12,20220812,131633,ccdd,20,Y,3299,-1,,without_door
rec_0012_group_task_groupid_020_treatment_ccdd_20220812_131633,12,20220812,131633,ccdd,20,G,3649,1,,without_door
rec_0012_group_task_groupid_020_treatment_ccdd_20220812_131633,12,20220812,131633,ccdd,20,G,8694,-1,,without_door
rec_0012_group_task_groupid_020_treatment_ccdd_20220812_131633,12,20220812,131633,ccdd,20,R,19993,1,,without_door
rec_0012_group_task_groupid_020_treatment_ccdd_20220812_131633,12,20220812,131633,ccdd,20,R,20112,-1,,without_door
rec_0012_group_task_groupid_020_treatment_ccdd_20220812_131633,12,20220812,131633,ccdd,20,R,20203,1,,without_door
rec_0012_group_task_groupid_020_treatment_ccdd_20220812_131633,12,20220812,131633,ccdd,20,R,20904,-1,,without_door
rec_0013_group_task_groupid_024_treatment_nnnn_20220812_135431,13,20220812,135431,nnnn,24,R,8332,1,,without_door
rec_0013_group_task_groupid_024_treatment_nnnn_20220812_135431,13,20220812,135431,nnnn,24,R,9520,-1,,without_door
rec_0013_group_task_groupid_024_treatment_nnnn_20220812_135431,13,20220812,135431,nnnn,24,Y,22969,1,,without_door
rec_0013_group_task_groupid_024_treatment_nnnn_20220812_135431,13,20220812,135431,nnnn,24,Y,23717,-1,,without_door
rec_0013_group_task_groupid_024_treatment_nnnn_20220812_135431,13,20220812,135431,nnnn,24,R,30927,1,,without_door
rec_0013_group_task_groupid_024_treatment_nnnn_20220812_135431,13,20220812,135431,nnnn,24,R,30958,1,,without_door
rec_0013_group_task_groupid_024_treatment_nnnn_20220812_135431,13,20220812,135431,nnnn,24,R,30982,1,,without_door
rec_0013_group_task_groupid_024_treatment_nnnn_20220812_135431,13,20220812,135431,nnnn,24,R,31003,1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,R,5102,1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,G,7042,1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,R,7361,-1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,G,8175,1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,G,9662,-1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,G,10743,-1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,B,11408,1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,B,13289,-1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,G,13461,1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,G,13479,1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,G,13765,-1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,G,13786,-1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,B,17743,1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,B,19258,-1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,B,28082,1,,without_door
rec_0014_group_task_groupid_021_treatment_dddd_20220812_143059,14,20220812,140359,dddd,21,B,29557,-1,,without_door
rec_0015_group_task_groupid_022_treatment_nnnn_20220812_150842,15,20220812,150842,nnnn,22,G,19082,1,,without_door
rec_0015_group_task_groupid_022_treatment_nnnn_20220812_150842,15,20220812,150842,nnnn,22,G,19125,1,,without_door
rec_0015_group_task_groupid_022_treatment_nnnn_20220812_150842,15,20220812,150842,nnnn,22,G,20164,-1,,without_door
rec_0015_group_task_groupid_022_treatment_nnnn_20220812_150842,15,20220812,150842,nnnn,22,G,20201,-1,,without_door
rec_0015_group_task_groupid_022_treatment_nnnn_20220812_150842,15,20220812,150842,nnnn,22,G,21298,1,,without_door
rec_0015_group_task_groupid_022_treatment_nnnn_20220812_150842,15,20220812,150842,nnnn,22,G,23817,-1,,without_door
rec_0015_group_task_groupid_022_treatment_nnnn_20220812_150842,15,20220812,150842,nnnn,22,B,27657,1,,without_door
rec_0015_group_task_groupid_022_treatment_nnnn_20220812_150842,15,20220812,150842,nnnn,22,B,30339,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,R,3450,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,R,3491,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,R,3499,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,R,3574,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,R,5286,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,5460,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,R,5529,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,R,5555,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,R,6118,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,6551,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,12295,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,12671,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,12747,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,12764,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,15190,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,15220,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,15223,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,15261,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,15847,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,15862,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,15873,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,16086,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,17710,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,B,17748,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,R,26286,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,R,26315,1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,R,26585,-1,,without_door
rec_0016_group_task_groupid_018_treatment_dddd_20220817_103703,16,20220817,103703,dddd,18,R,26612,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,2068,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,2241,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,2423,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,2543,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,B,2919,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,3231,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,3302,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,B,4579,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,7559,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,8112,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,8537,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,8766,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,9592,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,9900,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,11653,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,12199,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,12682,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,13071,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,15251,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,15324,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,16039,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,16070,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,16145,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,17335,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,17338,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,17378,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,17752,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,17766,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,17806,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,17827,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,22807,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,23022,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,23101,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,23146,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,23196,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,23254,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,23733,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,24068,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,24096,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,24232,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,25336,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,25483,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,26127,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,Y,26108,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,26148,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,26272,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,26410,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,26430,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,Y,26502,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,26589,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,26886,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,26900,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,R,27036,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,28367,-1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,B,29005,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,B,29041,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,30239,1,,without_door
rec_0017_group_task_groupid_017_treatment_cccc_20220817_114613,17,20220817,114613,cccc,17,G,31109,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,2758,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,2916,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,7368,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,7368,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,7442,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,7689,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,7697,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,7729,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,8469,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,8489,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,8557,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,8592,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,B,9835,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,11601,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,11624,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,11647,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,12008,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,12069,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,12132,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,12854,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,13136,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,13161,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,13318,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,13994,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,14188,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,14350,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,14367,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,14787,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,15238,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,15256,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,15276,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,15952,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,15982,1,,without_door
